customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0682-USIXD,Female,0.0,Yes,No,0.29166666666666663,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.6746268656716418,1818.9,No
6976-BWGLQ,Female,0.0,Yes,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.06915422885572137,1787.35,No
7078-NVFAM,Female,0.0,Yes,Yes,0.4444444444444444,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.16815920398009948,1051.05,No
8065-QBYTO,Female,1.0,No,No,0.986111111111111,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),0.8099502487562189,7181.25,No
2133-TSRRM,Female,0.0,No,Yes,0.4722222222222222,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8666666666666666,3688.6,No
7384-GHBPI,Male,0.0,Yes,No,0.041666666666666664,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.16815920398009948,99.75,Yes
7603-USHJS,Male,0.0,No,Yes,0.16666666666666666,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5522388059701492,871.4,Yes
7234-FECYN,Female,1.0,No,No,0.1111111111111111,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0.8268656716417909,780.5,Yes
2511-ALLCS,Female,0.0,Yes,Yes,0.4861111111111111,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.06019900497512437,821.6,No
3191-CSNMG,Female,0.0,Yes,Yes,0.041666666666666664,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6213930348258706,239.45,No
7952-OBOYL,Male,0.0,No,No,0.041666666666666664,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.7124378109452736,244.45,No
7470-DYNOE,Male,0.0,No,No,0.736111111111111,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,0.4263681592039801,3357.9,No
7853-OETYL,Female,0.0,Yes,No,0.05555555555555555,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.10746268656716418,129.6,No
1545-ACTAS,Female,0.0,Yes,Yes,0.6666666666666666,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.8104477611940298,4977.2,No
5876-HZVZM,Female,0.0,Yes,Yes,0.08333333333333333,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.3746268656716417,365.35,Yes
1400-MMYXY,Male,1.0,Yes,No,0.041666666666666664,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8721393034825872,334.65,Yes
5126-RCXYW,Male,0.0,Yes,Yes,0.75,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.2761194029850746,2424.05,No
3085-QUOZK,Female,0.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.2557213930348259,43.95,Yes
2363-BJLSL,Male,0.0,No,No,0.861111111111111,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.618407960199005,4981.15,No
1956-YIFGE,Male,0.0,Yes,Yes,0.3055555555555555,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,0.8139303482587064,2090.25,No
3926-CUQZX,Male,0.0,No,No,0.013888888888888888,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.2671641791044776,45.1,Yes
7921-LMDFQ,Male,1.0,No,No,0.7083333333333333,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.753731343283582,4905.75,No
2925-MXLSX,Female,0.0,No,No,0.41666666666666663,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),0.5044776119402985,2038.7,No
5820-PTRYM,Female,1.0,Yes,No,0.7777777777777777,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0.49950248756218907,4014,No
9609-BENEA,Male,0.0,Yes,No,0.4861111111111111,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,0.5049751243781094,2441.7,No
6211-WHMYA,Female,1.0,No,No,0.8888888888888888,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.25472636815920396,2751,No
4459-BBGHE,Male,0.0,No,Yes,0.41666666666666663,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.26119402985074625,1307.8,No
9945-PSVIP,Female,0.0,Yes,Yes,0.3472222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.004477611940298498,383.65,No
1041-RXHRA,Female,0.0,No,No,0.5694444444444444,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.5174129353233831,2868.05,Yes
1750-CSKKM,Male,0.0,No,Yes,0.125,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.36915422885572136,449.75,Yes
9108-EJFJP,Female,0.0,Yes,No,0.013888888888888888,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.35124378109452736,53.55,No
0530-IJVDB,Male,0.0,No,Yes,0.9722222222222222,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.9587064676616915,7882.5,No
0508-SQWPL,Female,0.0,Yes,Yes,0.7916666666666666,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.01840796019900498,1087.7,No
2215-ZAFGX,Male,0.0,No,No,0.125,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6691542288557214,791.7,No
8213-TAZPM,Female,0.0,Yes,Yes,0.9583333333333333,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.9004975124378108,7493.05,No
7142-HVGBG,Male,1.0,Yes,No,0.5972222222222222,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8432835820895522,4414.3,Yes
1304-SEGFY,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0.7920398009950248,6841.3,No
7242-EDTYC,Male,0.0,No,Yes,0.611111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.012935323383084563,819.95,No
2904-GGUAZ,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),0.6547263681592039,6052.25,No
8267-ZNYVZ,Female,0.0,Yes,No,0.4583333333333333,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.8507462686567163,3361.05,Yes
5136-GFPMB,Male,0.0,No,No,0.75,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),0.7079601990049752,4869.5,No
2595-KIWPV,Male,0.0,No,Yes,0.375,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.014427860696517386,509.3,No
5243-SAOTC,Male,0.0,No,No,0.75,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.6129353233830845,4308.25,No
9398-MMQTO,Male,0.0,No,No,0.041666666666666664,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.5592039800995025,221.1,No
7619-PLRLP,Female,0.0,Yes,No,0.736111111111111,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),0.5557213930348258,3833.95,No
6457-GIRWB,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.508457711442786,69.35,Yes
6508-NJYRO,Male,0.0,Yes,No,0.20833333333333331,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.00547263681592039,294.95,No
1450-SKCVI,Female,0.0,No,No,0.7777777777777777,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.553233830845771,4092.85,Yes
4710-NKCAW,Male,0.0,Yes,Yes,0.06944444444444445,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0.4592039800995025,316.9,No
5306-BVTKJ,Male,0.0,Yes,Yes,0.6666666666666666,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),0.37363184079601985,2651.2,No
0357-NVCRI,Female,0.0,No,Yes,0.3472222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.01791044776119402,471.7,No
5570-PTWEH,Female,0.0,Yes,No,0.041666666666666664,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5661691542288557,216.75,Yes
2371-KFUOG,Male,0.0,No,No,0.8055555555555555,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),0.8049751243781095,5720.95,No
0463-ZSDNT,Male,0.0,No,No,0.1388888888888889,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.3830845771144279,503.25,No
6502-MJQAE,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5109452736318407,69.6,Yes
6257-DTAYD,Male,0.0,Yes,No,0.986111111111111,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.854726368159204,7365.3,No
4616-ULAOA,Female,0.0,Yes,Yes,0.9027777777777777,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.9208955223880596,7245.9,No
7693-LCKZL,Male,0.0,Yes,Yes,0.06944444444444445,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.6159203980099502,385,Yes
7746-AWNQW,Female,0.0,No,No,0.38888888888888884,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,0.17412935323383083,961.4,No
5996-EBTKM,Female,0.0,Yes,Yes,0.9305555555555555,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.5139303482587065,4615.9,No
2758-RNWXS,Male,0.0,No,No,0.4861111111111111,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,0.7059701492537314,3251.3,No
2314-TNDJQ,Female,0.0,Yes,Yes,1.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.37213930348258706,3880.05,No
2405-LBMUW,Female,0.0,Yes,Yes,0.8472222222222222,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0.32288557213930347,3088.75,No
3454-JFUBC,Male,1.0,No,No,0.9444444444444444,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.01741293532338306,1396,No
0032-PGELS,Female,0.0,Yes,Yes,0.013888888888888888,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.12189054726368159,30.5,Yes
9039-ZVJDC,Male,0.0,No,No,0.041666666666666664,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.008457711442786064,53.05,No
6797-LNAQX,Male,0.0,Yes,Yes,0.9722222222222222,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),0.7965174129353233,6859.5,Yes
9013-AQORL,Female,0.0,No,Yes,0.6666666666666666,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),0.2716417910447761,2108.35,No
2898-MRKPI,Male,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),0.8238805970149253,6770.5,No
2750-BJLSB,Female,0.0,No,No,0.6527777777777778,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.8502487562189055,4730.6,No
3648-GZPHF,Male,0.0,Yes,Yes,0.4444444444444444,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,0.17910447761194026,1151.05,No
2075-RMJIK,Female,0.0,Yes,Yes,0.06944444444444445,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.30995024875621885,232.55,No
9588-YRFHY,Male,0.0,No,No,0.6805555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.01641791044776117,1022.6,No
6394-MFYNG,Female,0.0,No,No,0.6666666666666666,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0.8870646766169153,5121.3,Yes
1564-NTYXF,Female,1.0,No,No,0.18055555555555555,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6343283582089552,1127.2,Yes
9364-YKUVW,Male,0.0,No,No,0.20833333333333331,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.015422885572139305,309.4,No
5392-AKEMH,Female,0.0,No,No,0.16666666666666666,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2666666666666666,523.1,No
2451-YMUXS,Male,1.0,No,No,0.9305555555555555,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),0.46069651741293527,4250.1,No
3914-FDRHP,Male,0.0,No,No,0.125,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.6766169154228856,770.5,No
3078-ZKNTS,Female,0.0,Yes,Yes,0.18055555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.014925373134328346,246.7,No
1024-KPRBB,Female,0.0,No,No,0.5277777777777778,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,0.7049751243781094,3342,No
4690-PKDQG,Female,1.0,Yes,No,0.5833333333333333,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.7691542288557214,3930.6,No
8155-IBNHG,Female,0.0,Yes,No,0.3333333333333333,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5686567164179105,1747.85,Yes
0886-QGENL,Female,1.0,Yes,No,0.375,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8258706467661691,2754.45,Yes
9547-ITEFG,Male,0.0,Yes,Yes,0.125,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.8393034825870646,897.75,No
1264-FUHCX,Female,0.0,Yes,No,0.6805555555555555,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0.3786069651741293,2780.6,No
7789-CRUVC,Female,1.0,Yes,No,0.8472222222222222,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.7557213930348259,5895.45,No
6598-KELSS,Male,0.0,No,Yes,0.6944444444444444,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),0.24676616915422883,2208.05,No
8739-WWKDU,Male,1.0,No,No,0.3472222222222222,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.708955223880597,2196.15,Yes
8685-WHQPW,Female,1.0,No,No,0.3055555555555555,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5587064676616916,1692.6,Yes
4745-LSPLO,Male,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.02238805970149252,20.5,Yes
8083-YTZES,Male,0.0,No,No,0.05555555555555555,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5582089552238805,265.35,Yes
7240-FQLHE,Female,1.0,Yes,No,0.25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.8109452736318408,1836.25,Yes
6664-FPDAC,Female,1.0,No,No,0.7777777777777777,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.9323383084577114,6418.9,Yes
9972-VAFJJ,Female,1.0,Yes,No,0.736111111111111,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,0.753731343283582,4871.45,No
0422-UXFAP,Female,0.0,Yes,No,0.7083333333333333,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.8019900497512437,4947.55,No
1904-WAJAA,Female,0.0,Yes,Yes,0.3333333333333333,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,0.45870646766169143,1558.65,No
5130-YPIRV,Female,0.0,Yes,No,0.861111111111111,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),0.5348258706467661,4284.2,No
2843-CQMEG,Male,0.0,No,No,0.3333333333333333,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.3129353233830846,1218.25,No
6439-PKTRR,Female,0.0,Yes,Yes,0.9722222222222222,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,0.6213930348258706,5617.95,No
5351-QESIO,Male,0.0,No,Yes,0.013888888888888888,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.05920398009950248,24.2,No
0786-VSSUD,Male,1.0,No,No,0.2222222222222222,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,0.2064676616915423,679.85,Yes
5568-DMXZS,Female,0.0,No,No,0.1111111111111111,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.4696517412935324,554.45,No
8468-FZTOE,Female,0.0,Yes,Yes,1.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,0.5582089552238805,5237.4,No
6633-SYEUS,Female,0.0,No,No,0.3194444444444444,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.6462686567164179,2032.3,No
6447-GORXK,Male,0.0,No,Yes,0.4305555555555555,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.06716417910447761,789.2,No
6967-PEJLL,Male,0.0,Yes,Yes,0.5138888888888888,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,0.218407960199005,1525.35,No
3976-BWUCK,Female,0.0,Yes,No,0.41666666666666663,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.7547263681592039,2804.45,Yes
5981-ZVXOT,Female,1.0,No,No,0.4861111111111111,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.8965174129353234,3726.15,No
1684-FLBGS,Female,0.0,Yes,Yes,0.3194444444444444,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.5099502487562189,1652.1,No
1389-WNUIB,Female,0.0,Yes,Yes,0.2777777777777778,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),0.5746268656716418,1588.75,No
0376-OIWME,Male,0.0,Yes,No,0.5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7497512437810945,3366.05,No
3585-ISXZP,Female,0.0,No,No,0.1111111111111111,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.7701492537313434,778.1,Yes
0218-QNVAS,Male,0.0,Yes,Yes,0.986111111111111,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),0.8189054726368158,7113.75,No
6583-QGCSI,Female,1.0,Yes,No,0.6944444444444444,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6945273631840796,4367.35,Yes
0804-YGEQV,Female,0.0,Yes,Yes,0.5972222222222222,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0.061691542288557194,993.15,No
7164-BPTUT,Male,0.0,No,Yes,0.7916666666666666,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.7094527363184079,5012.35,No
4174-LPGTI,Female,0.0,Yes,Yes,0.5694444444444444,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0.48009950248756217,2728.6,Yes
2523-EWWZL,Female,0.0,Yes,No,0.375,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5756218905472636,2093.4,No
0928-XUTSN,Female,0.0,No,No,0.18055555555555555,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6194029850746269,1011.8,No
2108-XWMPY,Male,0.0,No,No,0.041666666666666664,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.17114427860696518,106.85,Yes
0052-YNYOT,Female,0.0,No,No,0.9305555555555555,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0.02288557213930348,1343.4,No
6304-IJFSQ,Male,0.0,No,No,0.041666666666666664,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0.31492537313432833,130.1,Yes
9586-JGQKH,Female,0.0,Yes,No,0.8888888888888888,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.8671641791044776,6794.75,No
4501-VCPFK,Male,0.0,No,No,0.3611111111111111,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.17412935323383083,1022.5,No
6075-SLNIL,Male,0.0,No,No,0.5277777777777778,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.7646766169154228,3691.2,No
